path,category,reason,final_answer_changed,node_answer_changed,substantive_fact_changed,node_subquestion_changed,question_changed,dataset_order_only,peek
k-4-d-2/task_1.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,False,False,"node 3 subquestion: Which schools in <hop 1 answer> had an A grade in the 2010-11 Progress Report? -> Which schools from <intersection of node_1, node_2> had an A grade in the 2010-11 Progress Report?
node 4 fact diff:
@@ -38 +38,2 @@
+answer = str(answer)"
k-4-d-2/task_10.json,BIG,one or more node facts have substantive logic changes,False,False,True,False,False,False,"node 1 depends_on:  -> []
node 2 depends_on:  -> [""node_1""]
node 3 depends_on:  -> [""intersection_of_1_2""]
node 1 fact diff:
@@ -18 +18,9 @@
+name_map = {
+    ""ELEANOR ROOSEVELT HIGH SCHOOL"": ""Eleanor Roosevelt High School"",
+    ""YOUNG WOMEN'S LEADERSHIP SCHOOL"": ""Young Women's Leadership School"",
+    ""HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE"": ""High School of American Studies at Lehman College"",
+    ""TOWNSEND HARRIS HIGH SCHOOL"": ""Townsend Harris High School"",
+    ""SCHOLARS' ACADEMY"": ""Scholars' Academy"",
+}
+answer = [name_map.get(str(name).strip(), str(name).strip()) for name in answer]
node 2 fact diff:
@@ -18 +18,10 @@
+name_map = {
+    ""BARUCH COLLEGE CAMPUS HIGH SCHOOL"": ""Baruch College Campus High School"",
+    ""ELEANOR ROOSEVELT HIGH SCHOOL"": ""Eleanor Roosevelt High School"",
+    ""BROOKLYN COLLEGE ACADEMY"": ""Brooklyn College Academy"",
+    ""TOWNSEND HARRIS HIGH SCHOOL"": ""Townsend Harris High School"",
+    ""SCHOLARS' ACADEMY"": ""Scholars' Academy"",
+    ""QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE"": ""Queens High School for the Sciences at York College"",
+}"
k-4-d-2/task_11.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: In 2015, which New York county named after a king had a population over 900,000, a firearm rate under 35 per ... -> In 2015, which New York county named after a king had a population over 900,000, a firearm rate under 35 per ...
node 2 subquestion: Which of <node_1 answer> had total state payments for homeowners' school taxes greater than $100 million in 2... -> Which of <node_1 answer> had STAR tax relief reimbursement greater than $100 million in 2015?
node 1 depends_on:  -> []
node 2 depends_on:  -> [""node_1""]
node 3 depends_on:  -> [""intersection_of_1_2""]
node 1 fact diff:
@@ -17,2 +17,3 @@
+answer = [f""{county} County"" for county in answer]
node 2 fact diff:
@@ -16,5 +16,6 @@
-    & (df[""Total Amount of Reimbursement ""] > 100000000),
+    & (df[""Total Amount of Reimbursement""] > 100000000),
+answer = [f""{county} County"" for county in answer]"
k-4-d-2/task_12.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: Among New York counties with violent crime rates over 300 per 100,000 in 2020 and more than 100 youth sent to... -> Among New York counties with violent crime rates over 300 per 100,000 in 2020 and more than 100 secure juveni...
node 2 subquestion: Which New York counties had more than 100 youth sent to jail in 2015? -> Which New York counties had more than 100 secure or mixed juvenile detention admissions in 2015?
node 2 fact diff:
@@ -11,3 +11,3 @@
-df["" Year ""] = pd.to_numeric(df["" Year ""], errors=""coerce"")
+df[""Year""] = pd.to_numeric(df[""Year""], errors=""coerce"")
@@ -16,3 +16,3 @@
-        (df["" Year ""] == 2015)
+        (df[""Year""] == 2015)
node 3 fact diff:
@@ -12,3 +12,3 @@
-df[""Total Amount of Reimbursement ""] = pd.to_numeric(df[""Total Amount of Reimbursement ""], errors=""coerce"")
+df[""Total Amount of Reimbursement""] = pd.to_numeric(df[""Total Amount of Reimbursement""], errors=""coerce"")
@@ -17,4 +17,4 @@
-        & (df[""Total Amount of Reimbursement ""] >= 60000000)
-        & (df[""Total Amount of Reimbursement ""] <= 90000000),
+        & (df[""Total Amount of Reimbursement""] >= 60000000)
+        & (df[""Total Amount of Reimbursement""] <= 90000000),"
k-4-d-2/task_13.json,BIG,one or more node facts have substantive logic changes,False,False,True,False,False,False,"node 3 fact diff:
@@ -14 +14,2 @@
+answer = str(answer)
node 4 fact diff:
@@ -14 +14,2 @@
+answer = str(answer)"
k-4-d-2/task_14.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: Start by finding the Chicago city department with a budget of $400 million to $700 million in 2018 and $600 m... -> Start by finding the Chicago city department with a budget of $400 million to $700 million in 2018 and $600 m...
node 1 subquestion: Which Chicago city departments had 2018 budgets between $400 million and $700 million? -> Which Chicago city department had a budget between $400 million and $700 million in 2018 AND between $600 mil...
node 1 fact diff:
@@ -1 +1,20 @@
-In the 2018 Chicago Budget Ordinance totals by department, CFD ($642,620,615) and CDOT ($459,129,158) are the only departments with total appropriations between $400 million and $700 million.
+import io
+import pandas as pd
+import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
+
+source = ""datagov/budget-2018-budget-ordinance-appropriations/files/rows.txt""
node 2 fact diff:
@@ -1 +1,20 @@
-In the 2019 Chicago Budget Ordinance totals by department, CFD ($652,282,316) and DFSS ($633,571,744) are the only departments with total appropriations between $600 million and $700 million.
+import io
+import pandas as pd
+import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
+
+source = ""datagov/budget-2019-budget-ordinance-appropriations/files/rows.txt"""
k-4-d-2/task_15.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Consider the counties King, Clark, Pierce, Whitman, Thurston, and Spokane. Among these, identify the Eastern ... -> Consider the counties King, Clark, Pierce, Whitman, Thurston, and Spokane. Among these, identify the Eastern ...
node 2 subquestion: Does Whitman County border Idaho, and what was its 2020 census population? -> Among counties from <hop 1 answer: Whitman, Spokane>, which county borders Idaho AND has 2020 census populati...
node 2 answer: Whitman County borders Idaho and had a 2020 population of 47,973, so ... -> Whitman County: borders Idaho (YES, per adjacent counties list), popu...
node 3 answer: Spokane County borders Idaho, but its 2020 population was 539,339, so... -> Spokane County: borders Idaho (YES, per adjacent counties list), popu...
node 1 fact diff:
@@ -1,4 +1 @@
-Spokane
- Stevens
- Walla Walla
- Whitman
+The Eastern Washington article lists Whitman and Spokane among the counties in Eastern Washington.
node 2 fact diff:
@@ -1,14 +1 @@
-Whitman County is a county located in the U.S. state of Washington. As of the 2020 census, the population was 47,973. The county seat is Colfax, and its largest city is Pullman.
-
-Adjacent counties
-
-Spokane County - north
-Benewah County, Idaho - northeast
-Latah County, Idaho - east
-Nez Perce County, Idaho - southeast"
k-4-d-2/task_2.json,BIG,one or more node facts have substantive logic changes,False,False,True,False,True,False,"question: I'm analyzing identity theft trends in Los Angeles. First, identify the year between 2010 and 2019 that had t... -> I'm analyzing identity theft trends in Los Angeles. First, identify the year between 2010 and 2019 that had t...
node 1 fact diff:
@@ -21 +21,2 @@
+answer = str(answer)
node 3 fact diff:
@@ -15 +15,2 @@
+answer = str(answer)"
k-4-d-2/task_3.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Identify the first civilian superintendent of the Chicago Police Department. In the city where that person pr... -> Identify the first civilian superintendent of the Chicago Police Department. In the city where that person pr...
node 2 subquestion: In which cities did <hop 1 answer> serve as police chief before coming to Chicago? -> In which cities did <node_1 answer: O. W. Wilson> hold leadership positions before coming to Chicago?
node 5 answer: 7871 -> 7871
node 6 answer: 8701 -> 8701
node 1 fact diff:
@@ -1 +1 @@
-In 1960, the municipal government created a five-member police board charged with nominating a superintendent to be the chief authority over police officers, drafting and adopting rules and regulations governing the police system, submitting budget requests to the city council, and hearing and deciding disciplinary cases involving police officers. Criminologist O. W. Wilson was brought on as Superintendent of Police, and served until 1967 when he retired.
+According to the Wikipedia article for Chicago Police Department, 'Orlando W. Wilson, the first civilian superintendent, was appointed by the mayor in 1960.' Wilson served as Superintendent of Police until 1967.
node 2 fact diff:
@@ -1 +1 @@
-In 1925, Wilson became chief of police of the Fullerton Police Department for two years.  He then spent two years as an investigator with the Pacific Finance Corporation.  In 1928, at age 28, he became chief of police of the Wichita Police Department, where he served until 1939.
+According to the Wikipedia article for O. W. Wilson, 'In 1925, Wilson became chief of police of the Fullerton Police Department for two years... In 1928, at age 28, he became chief of police of the Wichita Police Department, where he served until 1939.'"
k-4-d-2/task_4.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: I'm analyzing data for the Austin City Council district represented by Zohaib Qadri. Starting from the year w... -> I’m analyzing data for the Austin City Council district represented by Zohaib 'Zo' Qadri. Starting from the y...
node 1 subquestion: Zohaib Qadri represents which Austin City Council district? -> Zohaib ""Zo"" Qadri represents which Austin City Council district?
node 1 fact changed only in ignored import/parser/access details
node 2 answer: 2023-02-23T00:00:00 -> 2023-01-06T00:00:00
node 2 fact diff:
@@ -36,3 +36,3 @@
-text_match = ""Approve a settlement in Claudia Ford v. City of Austin, Cause No. D-1-GN-19-004771 in the 250th District Court, Travis County, Texas.""
-answer = records.loc[records[""item_text""] == text_match, ""meeting_date""].min().isoformat()
+filtered = records[records[""council_district""].astype(str).str.strip() == ""9""]
+answer = filtered[""meeting_date""].min().isoformat()
node 4 fact diff:
@@ -14 +14,2 @@
+answer = str(answer)"
k-4-d-2/task_5.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: I am analyzing the LAPD division that covers Echo Park and Silver Lake. After identifying the most common arr... -> I am analyzing the LAPD division that covers Echo Park and Silver Lake. After identifying the most common arr...
node 2 subquestion: In 2019 arrest records, within area <node_1 answer>, identify the most common arrest charge; then, for that c... -> In 2019 arrest records, within area <node_1 answer>, identify the most common charge group; then, for that ch...
node 3 fact diff:
@@ -13 +13,2 @@
+answer = str(answer)
node 5 fact diff:
@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_6.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: I'm analyzing simple battery assault trends in Los Angeles. First, identify the year between 2010 and 2019 th... -> I'm analyzing simple battery assault trends in Los Angeles. First, identify the year between 2010 and 2019 th...
node 2 subquestion: In <node_1 answer> Los Angeles arrest records, which area has the most arrests in the catch-all charge catego... -> In <node_1 answer> Los Angeles arrest records, which area has the most arrests in the charge group ""Miscellan...
node 1 fact diff:
@@ -22 +22,2 @@
+answer = str(answer)
node 3 fact diff:
@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_7.json,BIG,one or more node facts have substantive logic changes,False,False,True,False,False,False,"node 3 fact diff:
@@ -20 +20,2 @@
+answer = str(answer)
node 4 fact diff:
@@ -16 +16,2 @@
+answer = str(answer)"
k-4-d-2/task_8.json,BIG,one or more node facts have substantive logic changes,False,False,True,False,False,False,"node 1 fact diff:
@@ -22 +22,2 @@
+answer = str(answer)
node 3 fact diff:
@@ -17 +17,2 @@
+answer = str(answer)"
k-4-d-2/task_9.json,BIG,one or more node facts have substantive logic changes,False,False,True,False,False,False,"node 1 fact diff:
@@ -16 +16,2 @@
+answer = str(answer)
node 3 fact diff:
@@ -14 +14,2 @@
+answer = str(answer)"
k-4-d-3/task_1.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Can you find me the NYC elementary school in District 15 that ranked 2nd by average performance category scor... -> Can you find me the NYC elementary school in District 15 that ranked in the top 2 by performance category sco...
node 1 subquestion: Which NYC elementary schools in District 15 and their performance category scores in 2010-11? -> Which NYC elementary schools in District 15 ranked in the top 2 by performance category score in 2010-11?
node 1 answer: {""Magnet School for Science & Technology"": 14, ""PS 130 The Parkside"":... -> [""PS 321 William Penn"", ""PS 107 John W Kimball""]
node 1 depends_on:  -> []
node 1 limit: 5 -> 
node 1 fact diff:
@@ -1,5 +1,6 @@
-import os
+import boto3
-import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
@@ -7,35 +8,9 @@
-local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
-
-if os.path.exists(local_path):
node 2 fact diff:
@@ -1,5 +1,6 @@
-import os
+import boto3
-import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
@@ -7,35 +8,9 @@
-local_path = source if os.path.exists(source) else ""/tmp/k123_data_cache/"" + source
-
-if os.path.exists(local_path):"
k-4-d-3/task_10.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Find the New York counties outside of NYC having (1) over 90 youth sent to jail in 2015, (2) a total jail cen... -> Only two New York counties outside of NYC had over 90 youth detention admissions in 2015, a jail census under...
node 1 subquestion: Which non-NYC New York counties had over 90 youth sent to jail in 2015? -> Which Non-NYC NY counties had over 90 youth detention secure/mixed admissions in 2015?
node 1 answer: [""Erie"", ""Monroe"", ""Westchester"", ""Onondaga"", ""Nassau""] -> [""Erie County"", ""Monroe County"", ""Westchester County"", ""Onondaga Coun...
node 2 answer: [""Monroe"", ""Suffolk"", ""Erie"", ""Westchester"", ""Onondaga"", ""Orange"", ""B... -> [""Erie County"", ""Monroe County"", ""Westchester County"", ""Onondaga Coun...
node 2 limit: 10 -> 
node 1 fact diff:
@@ -19 +19,2 @@
+answer = [str(x) + "" County"" for x in answer]
node 2 fact diff:
@@ -16,4 +16,4 @@
-df = df[df[""Census""] < 750].copy()
-df = df.sort_values(""Census"", ascending=False)
-answer = df[""County""].head(10).tolist()
+order = [""Erie"", ""Monroe"", ""Westchester"", ""Onondaga"", ""Suffolk""]
+qualifying = set(df[df[""Census""] < 750][""County""].astype(str))
+answer = [county + "" County"" for county in order if county in qualifying]"
k-4-d-3/task_11.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Find the Iowa counties that met the following criteria in 2019: a December unemployment rate above 2.9%, more... -> Find the Iowa counties met the following criteria in 2019: unemployment above 2.9%, biofuel distribution abov...
node 2 subquestion: Which Iowa counties had more than 12% of their motor-fuel sales coming from biofuels in 2019? -> Which Iowa counties had biofuel distribution above 12% in 2019?
node 1 answer: [""Marshall County"", ""Floyd County"", ""Clayton County"", ""Crawford Count... -> [""Allamakee County"", ""Appanoose County"", ""Benton County"", ""Black Hawk...
node 1 limit: 10 -> 
node 2 answer: [""Fremont"", ""Poweshiek"", ""Guthrie"", ""Clarke"", ""Floyd"", ""Hamilton"", ""P... -> [""Adair County"", ""Allamakee County"", ""Audubon County"", ""Benton County...
node 1 fact diff:
@@ -18,6 +18,2 @@
-df = df.sort_values(""UNEMPLOYMENT RATE"", ascending=False)
-top = df[""AREA NAME""].tolist()
-priority = top[:8]
-extras = [x for x in [""Scott County"", ""Black Hawk County""] if x in top and x not in priority]
-answer = (priority + extras)[:10]
+answer = sorted(df[""AREA NAME""].dropna().astype(str).tolist())
node 2 fact diff:
@@ -11,10 +11,3 @@
-df = df[
-    (df[""Calendar Year""] == 2019)
-    & (df[""Biofuel Distribution Percentage""] > 12)
-].copy()
-df = df.sort_values(""Biofuel Distribution Percentage"", ascending=False)
-top = df[""County""].tolist()
-priority = top[:8]
-extras = [x for x in [""Scott"", ""Black Hawk""] if x in top and x not in priority]"
k-4-d-3/task_12.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,False,False,"node 1 subquestion: For 2021, how many employees were there for each of CORRECTIONS, SOCIAL SERVICES, and TRANSPORTATION? -> Among CORRECTIONS, SOCIAL SERVICES, and TRANSPORTATION, which had the highest average employee count across 2...
node 3 answer: {""CORRECTIONS"": 13107, ""SOCIAL SERVICES"": 8932, ""TRANSPORTATION"": 695... -> CORRECTIONS
node 3 fact diff:
@@ -9,2 +9,7 @@
+prior_counts = {
+    ""CORRECTIONS"": [12530, 12380],
+    ""SOCIAL SERVICES"": [8362, 8723],
+    ""TRANSPORTATION"": [7170, 6917],
+}
@@ -12,3 +17,3 @@
-answer = (
+counts_2023 = (
@@ -16,4 +21,5 @@
-    .sort_values(ascending=False)"
k-4-d-3/task_2.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,False,False,"node 3 subquestion: Which schools from <node_2 answer> had kindergarten class size at most 10 in 2008-09? -> Which schools from <node_2 answer> had kindergarten class size <= 10 in 2008-09?
node 2 answer: [""PS 003"", ""PS 009"", ""PS 011"", ""PS 016"", ""PS 020"", ""PS 046"", ""PS 054""... -> [""PS 003"", ""PS 009"", ""PS 011"", ""PS 046"", ""PS 056"", ""PS 067"", ""PS 270""...
node 3 answer: [""PS 003"", ""PS 009"", ""PS 011"", ""PS 016"", ""PS 020"", ""PS 046"", ""PS 054""... -> [""PS 003"", ""PS 009"", ""PS 011"", ""PS 046"", ""PS 056"", ""PS 067"", ""PS 270""...
node 4 answer: [""PS 003"", ""PS 009"", ""PS 011"", ""PS 016"", ""PS 020"", ""PS 054"", ""PS 056""... -> [""PS 003"", ""PS 009"", ""PS 011"", ""PS 046"", ""PS 056"", ""PS 067"", ""PS 270""...
node 2 fact diff:
@@ -1,4 +1,5 @@
+import re
+import boto3
-import boto3
@@ -11,39 +12,11 @@
-node_1_answer = [
-    ""Clinton Hill"",
-    ""Bedford-Stuyvesant"",
-    ""Fort Greene"",
-    ""Prospect Heights"",
node 3 fact diff:
@@ -2,4 +2,4 @@
+import boto3
-import boto3
@@ -12,41 +12,15 @@
-node_2_answer = [
-    ""PS 003"",
-    ""PS 009"",
-    ""PS 011"",
-    ""PS 016"",
-    ""PS 020"","
k-4-d-3/task_3.json,BIG,one or more node facts have substantive logic changes,False,False,True,True,True,False,"question: In which Virginia county is the NASA facility where the equipment used to collect the bare earth elevation da... -> In which Virginia county is the NASA facility of a system developed? This system was used in the 2007 USGS to...
node 5 subquestion: At which NASA facility was equipment used collect the bare earth elevation data for <node_4 answer> in USGS's... -> At which NASA facility was the EAARL system used in the 2007 USGS survey of <node_4 answer> developed?
node 1 fact diff:
@@ -1,3 +1 @@
-Eight: Virginia
-
-PresidentImageHistoric siteGeorge WashingtonGeorge Washington Birthplace National Monument, Colonial Beach, VirginiaJohn AdamsJohn Adams Birthplace, Quincy, MassachusettsJames MadisonBelle Grove Plantation, Port Conway, VirginiaJames MonroeJames Monroe Birthplace Park & Museum, Colonial Beach, VirginiaJohn Quincy AdamsJohn Quincy Adams Birthplace, Quincy, MassachusettsWilliam Henry HarrisonBerkeley Plantation, Charles City County, VirginiaZachary Taylor100pxHare Forest Farm, Orange County, VirginiaZachary Taylor House, Louisville, KentuckyJohn TylerGreenway Plantation, Charles City County, Virginia
+Eight U.S. presidents were born in Virginia: George Washington, Thomas Jefferson, James Madison, James Monroe, William Henry Harrison, John Tyler, Zachary Taylor, and Woodrow Wilson.
node 5 fact diff:
@@ -1 +1,44 @@
-In 2007, USGS published Open File Report 1179 containing bare earth elevation data for George Washington Birthplace National Monument, collected using the NASA EAARL (Experimental Advanced Airborne Research Lidar) system. The EAARL was developed by NASA at Wallops Flight Facility in Virginia.
+import os
+import re
+import pandas as pd
+import boto3
+from botocore import UNSIGNED
+from botocore.config import Config
+"
k-4-d-3/task_4.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Across January 2019-2021, identify the agencies that consistently issued the largest total amount of parking ... -> Across January 2019-2021, identify the issuing agencies that consistently ranked in the top 20 by total parki...
node 1 subquestion: Which agencies issued the largest total amount of parking fines in January 2019? -> Which agencies were in the top 20 for total January parking-violation fine amount in 2019-2021? (Filter for t...
node 1 answer: [""DEPARTMENT OF PUBLIC WORKS"", ""METROPOLITAN POLICE DPT-DISTRICT 2"", ... -> [""DEPARTMENT OF PUBLIC WORKS"", ""METROPOLITAN POLICE DPT-DISTRICT 2"", ...
node 1 limit: 10 -> 
node 2 answer: [""DEPARTMENT OF PUBLIC WORKS"", ""METROPOLITAN POLICE DPT-DISTRICT 2"", ... -> [""DEPARTMENT OF PUBLIC WORKS"", ""METROPOLITAN POLICE DPT-DISTRICT 2"", ...
node 1 fact diff:
@@ -1,2 +1,2 @@
-import boto3
+import os
@@ -4,19 +4,20 @@
-from botocore import UNSIGNED
-from botocore.config import Config
+import boto3
-bucket_name = ""lakeqa-yc4103-datalake""
-object_key = ""datagov/parking-violations-issued-in-january-2019/files/data.txt""
-s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))
node 2 fact diff:
@@ -1,2 +1,2 @@
-import boto3
+import os
@@ -4,19 +4,20 @@
-from botocore import UNSIGNED
-from botocore.config import Config
+import boto3
-bucket_name = ""lakeqa-yc4103-datalake""
-object_key = ""datagov/parking-violations-issued-in-january-2020/files/data.txt""
-s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))"
k-4-d-3/task_5.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Among the United States Park Police, United States Capitol Police, and U.S. Secret Service Uniform Division, ... -> Among the United States Park Police, United States Capitol Police, and U.S. Secret Service Uniform Division, ...
node 1 subquestion: In January 2019, how many driving-related violations did each of the United States Park Police, United States... -> Among the United States Park Police, United States Capitol Police, and U.S. Secret Service Uniform Division, ...
node 3 answer: {""UNITED STATES CAPITOL POLICE"": 30, ""UNITED STATES PARK POLICE"": 71,... -> UNITED STATES PARK POLICE
node 1 fact diff:
@@ -1,2 +1,2 @@
-import boto3
+import os
@@ -4,19 +4,42 @@
-from botocore import UNSIGNED
-from botocore.config import Config
+import boto3
-bucket_name = ""lakeqa-yc4103-datalake""
-object_key = ""datagov/moving-violations-issued-in-january-2019/files/data.txt""
-target_agencies = [""UNITED STATES CAPITOL POLICE"", ""US. SECRET SERVICE UNIFORM DIVISION"", ""UNITED STATES PARK POLICE""]
node 2 fact diff:
@@ -1,2 +1,2 @@
-import boto3
+import os
@@ -4,19 +4,42 @@
-from botocore import UNSIGNED
-from botocore.config import Config
+import boto3
-bucket_name = ""lakeqa-yc4103-datalake""
-object_key = ""datagov/moving-violations-issued-in-january-2020/files/data.txt""
-target_agencies = [""UNITED STATES CAPITOL POLICE"", ""US. SECRET SERVICE UNIFORM DIVISION"", ""UNITED STATES PARK POLICE""]"
k-4-d-3/task_7.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Among Washington, DC wards 2 and 5, identify which ward had more scheduled street-cleaning events from 2022 t... -> Among Washington, DC wards 2 and 5, identify which ward had the more frequent street sweeping schedule from 2...
node 1 subquestion: For Wards 2 and 5, how many scheduled street-cleaning events were listed in 2022? -> Among the wards 2 and 5, which ward had the higher average number of street-sweeping schedule entries across ...
node 1 source: datagov/street-sweeping-schedule-2022/files/rows.txt -> datagov/street-sweeping-schedule-2022/files/data.txt
node 2 source: datagov/street-sweeping-schedule-2023/files/rows.txt -> datagov/street-sweeping-schedule-2023/files/data.txt
node 3 source: datagov/street-sweeping-schedule-2024/files/rows.txt -> datagov/street-sweeping-schedule-2024/files/data.txt
node 1 fact diff:
@@ -1,3 +1,3 @@
+import json
-import io
@@ -6,15 +6,22 @@
-bucket_name = ""lakeqa-yc4103-datalake""
-object_key = ""datagov/street-sweeping-schedule-2022/files/rows.txt""
-s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))
-obj = s3.get_object(Bucket=bucket_name, Key=object_key)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()))
-ward_numeric = pd.to_numeric(df[""WARD""], errors=""coerce"")
node 2 fact diff:
@@ -1,3 +1,3 @@
+import json
-import io
@@ -6,15 +6,22 @@
-bucket_name = ""lakeqa-yc4103-datalake""
-object_key = ""datagov/street-sweeping-schedule-2023/files/rows.txt""
-s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))
-obj = s3.get_object(Bucket=bucket_name, Key=object_key)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()))
-ward_numeric = pd.to_numeric(df[""WARD""], errors=""coerce"")"
k-4-d-3/task_8.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: Can you find out the Manhattan neighborhoods containing the top 7 high schools from 2007-2010 by a comprehens... -> Can you find out the Manhattan neighborhood containing a top 7 high school from 2007-2010 by overall score. T...
node 1 subquestion: Which NYC high schools were in the top 7 by the school's comprehensive score in 2007-08? -> Which NYC high schools were in the top 7 by overall score in 2007-08?
node 1 answer: [""BROOKLYN INTERNATIONAL HIGH SCHOOL"", ""GREGORIO LUPERON HIGH SCHOOL ... -> [""Brooklyn International High School"", ""Gregorio Luperon High School""...
node 2 answer: [""HIGH SCHOOL OF HOSPITALITY MANAGEMENT"", ""BEDFORD ACADEMY HIGH SCHOO... -> [""High School of Hospitality Management"", ""Bedford Academy High Schoo...
node 3 answer: [""Theatre Arts Production Company School"", ""Brooklyn International Hi... -> [""Theatre Arts Production Company School"", ""Brooklyn International Hi...
node 1 fact diff:
@@ -1 +1,3 @@
+import io
+import re
@@ -4,12 +6,20 @@
-from io import StringIO
+source = ""datagov/2007-2008-school-progress-report/files/rows.txt""
-key = ""datagov/2007-2008-school-progress-report/files/rows.txt""
-s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))
-body = s3.get_object(Bucket=bucket, Key=key)[""Body""].read().decode(""utf-8"")
-df = pd.read_csv(StringIO(body))
node 2 fact diff:
@@ -1 +1,3 @@
+import io
+import re
@@ -4,12 +6,21 @@
-from io import StringIO
+source = ""datagov/2008-2009-school-progress-report/files/rows.txt""
-key = ""datagov/2008-2009-school-progress-report/files/rows.txt""
-s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))
-body = s3.get_object(Bucket=bucket, Key=key)[""Body""].read().decode(""utf-8"")
-df = pd.read_csv(StringIO(body))"
k-4-d-3/task_9.json,BIG,one or more node answers changed; one or more node facts have substantive logic changes,False,True,True,True,True,False,"question: I am analyzing a specific New York State county that had between 29,000 and 75,000 households enrolled in the... -> I am analyzing a specific New York State county which supports a significant population, reporting between 29...
node 1 subquestion: Which NY counties had between 29,000 and 75,000 households enrolled in the federal program that provides elig... -> Which NY counties had SNAP households between 29,000 and 75,000 in February 2023?
node 1 answer: [""Suffolk"", ""Monroe"", ""Westchester"", ""Onondaga"", ""Nassau""] -> [""Suffolk County"", ""Monroe County"", ""Westchester County"", ""Onondaga C...
node 2 answer: [""ERIE"", ""ONONDAGA"", ""SUFFOLK"", ""ONEIDA"", ""MONROE""] -> [""Erie County"", ""Onondaga County"", ""Suffolk County"", ""Oneida County"",...
node 3 answer: [""Monroe"", ""Erie"", ""Westchester"", ""Suffolk"", ""Nassau"", ""Onondaga""] -> [""Monroe County"", ""Erie County"", ""Westchester County"", ""Suffolk Count...
node 1 fact diff:
@@ -7,3 +7,3 @@
-key = ""datagov/supplemental-nutrition-assistance-program-snap-caseloads-and-expenditures-beginning-2002/files/rows.txt""
+key = ""datagov/annual-youth-detention-admissions-by-county-beginning-2006/files/rows.txt""
@@ -11,8 +11,10 @@
+df.columns = [c.strip() for c in df.columns]
-    (df[""Year""] == 2023)
-    & (df[""Month""] == ""February"")
-    & (df[""Total SNAP Households""].between(29000, 75000))
+    (df[""Year""] == 2015)
+    & (df[""County""] != ""New York City"")
node 2 fact diff:
@@ -7,3 +7,3 @@
-key = ""datagov/children-in-foster-care-annually-beginning-1994/files/rows.txt""
+key = ""datagov/jail-population-by-county-beginning-1997/files/rows.txt""
@@ -11,7 +11,10 @@
-df = df[
-    (df[""Year""] == 2023)
-    & (df[""Children In Care""].between(350, 600))
-].copy()
-df = df.sort_values(""Children In Care"", ascending=False)
-answer = df[""County""].tolist()"
